Cell ID,AP Fano factor,AP amplitude (mV),AP amplitude adaptation index,AP amplitude average adaptation index,AP coefficient of variation,AP threshold (mV),AP width (ms),Afterdepolarization (mV),Burstiness,ISI Fano factor,ISI average adaptation index,ISI coefficient of variation,Input resistance (MΩ),Latency (ms),Latency @ +20pA current (ms),Rebound (mV),Rebound APs (number),Resting membrane potential (mV),Rheobase (pA),Sag area (mV*s),Sag ratio,Sag time (s),Wildness
20180711_sample_3,1.52837182148665,83.6369395256042,0.893799875546818,0.980540615533138,0.176184059024928,-36.0855981707572,1.0,0.0,0.0,0.00369784204704238,1.10275187198875,0.348479132086162,241.426380416999,65.04,32.84,15.727384905893,5,-50.1476925060153,20.0,49.5416594383121,1.5684436588673,0.49956,0
20180711_sample_4,4.35557090601468,87.7349264919757,0.846350150837931,0.984956157416872,0.323401756778832,-37.5011153519153,0.960000000000016,0.0,0.467353951890034,0.00785955406137796,1.40162730013149,0.461499312431833,339.047372943411,104.04,45.4,13.9574672976636,5,-53.7089990384876,20.0,58.143489212692,1.31146527283738,0.47976,0
20180712_sample_11,2.72222130572159,51.7217330634593,0.860400012139051,0.964724036013724,0.288458722097883,-41.1524437367916,0.839999999999993,0.0,0.0,0.000467892128060263,1.06931033205512,0.168965529581414,59.2894294088085,9.95999999999999,5.15999999999999,0.127010579299501,0,-49.8274650476872,80.0,0.0,1.01878431939327,0.0,0
20180712_sample_12,1.07812325337376,76.1566217988729,0.933335155490163,0.996562892425874,0.147874584414966,-47.8357188403606,0.640000000000001,0.0,0.0,0.000128975535578514,1.00928458674659,0.113924922304839,107.69356187433,20.8,15.84,1.75089986834025,0,-69.3455725014209,160.0,0.0,1.09400853374278,0.0,0
20180712_sample_13,1.36202673625584,85.7152417302131,0.807749351940094,0.945223714307485,0.141412143841912,-37.2710898518562,2.15999999999999,0.0,0.622627182991647,0.0111955866425079,1.87750620368123,0.372591361183921,48.483974939833,154.88,101.6,0.226965545368656,0,-77.5708292603492,279.999999999999,0.0,1.04652423177022,0.0,0
20180712_sample_14,3.43730356122491,67.0024957507848,0.961406407942993,0.997692896309051,0.307696559770006,-38.4039208292961,0.639999999999973,0.0,0.0,0.000212984014341717,1.0076864660447,0.169923845329667,145.807597110668,208.6,14.56,1.90076511200983,0,-69.5895241126418,120.0,0.0,1.05281720492335,0.0,0
20180712_sample_15,1.76688439409987,71.6549661010503,0.882472497209953,0.991629990434678,0.191660862998452,-44.2787483334541,0.68,0.0,0.0,0.000242589991482536,1.02553835007953,0.138021274995071,196.040230378508,12.08,9.8,3.22287192291642,0,-68.1506564185023,135.999999999999,49.005013370216,1.12951015778324,0.49136,0
20180712_sample_3,0.756049184193333,78.1100131571292,0.912290095228776,0.994980314338661,0.113643432217686,-39.9219319224357,1.07999999999999,0.0,0.559265442404006,0.0135219585544142,1.26808346897016,0.668022272252223,346.515155367553,80.84,33.96,2.44682526372025,0,-59.5487111344933,20.0,0.0,1.06104878277819,0.0,0
20180712_sample_5,1.93550743651609,70.0986757874488,0.96665921615628,0.998376525318593,0.227585586957868,-37.7010554075241,0.479999999999994,0.0,0.0,4.924485619798e-05,1.02313861703087,0.0947072832292093,126.602428596998,8.28000000000001,5.51999999999999,2.5074572489063,0,-49.369719517976,80.0,38.9842331162093,1.17428118716667,0.518,0
20180717_sample_1,1.26423713908009,76.0747566819191,0.90237959559649,0.995022028123698,0.150176224814654,-29.3851681053638,0.560000000000004,0.0,0.0,0.000252732307692307,1.04398139647211,0.148618738427442,124.526929184794,14.64,10.9599999999999,0.529645864114613,0,-60.0840502932667,220.0,0.0,1.03572865356381,0.0,0
20180717_sample_2,1.8226992728505,89.650459587574,0.761565315327481,0.997449745441947,0.170828836285366,-45.2960729598999,1.16000000000002,0.0,0.654275092936803,0.00275016418896152,1.23869880854706,0.340343140975101,415.022720436876,31.28,14.28,10.018742599573,4,-54.9839305028319,20.0,74.6520117470624,1.5009788228261,0.52796,0
20180717_sample_3,1.91964670335323,66.6172578930854,0.992470991365045,0.999736226910029,0.21657083561669,-33.5304699838161,0.560000000000004,0.0,0.0,9.53833990309133e-05,0.997356919403652,0.106368179485447,102.48612144341,278.52,105.76,1.6583147820106,0,-68.1912620306015,143.384615384615,0.0,1.06024362349288,0.0,0
20180717_sample_4,1.10009807706019,65.7910723239183,0.924988043618729,0.997513657448628,0.152680504876779,-44.9313260614872,0.480000000000008,0.0,0.0,3.32628164756266e-05,1.01220104860068,0.0687742000481155,141.721136667898,10.16,8.12,1.03185023993818,0,-72.1237987786531,178.009259259259,0.0,1.07079224736609,0.0,0
20180717_sample_6,0.866382075677966,72.2334589809179,0.938040553487782,0.993871758867822,0.145155180530933,-27.8866682201623,0.799999999999995,0.0,0.0,0.00011444481790027,1.01558139605427,0.0953109432860938,242.477545853704,21.12,17.64,3.55186716919025,0,-55.5675948560237,100.0,0.0,1.07790476739526,0.0,0
20180717_sample_7,1.85102348651024,87.5682570040226,0.896074864364296,0.960248476139364,0.177161148896116,-37.365898489952,1.52000000000002,0.0,0.0,0.00529185499741066,1.43361579316667,0.312848311395609,59.9192547316973,229.84,103.68,4.30100447573552,0,-60.0200804173946,100.0,38.8080714221299,1.49368945533286,0.52416,1
20180718_sample_2,0.697803772021616,72.1499975770711,0.857996778637893,0.992813240488329,0.114005093698639,-45.8753556013107,0.640000000000001,0.0,0.0,0.000164832492110321,1.04135360745008,0.119657580784825,144.270560141652,11.8,7.51999999999999,1.21631044306836,0,-62.2921626619994,114.054054054054,0.0,1.07103130780622,0.0,0
20180718_sample_3,0.373441901567097,73.987953364849,0.914717275088499,0.996615088998758,0.0850581609595688,-45.8312518894672,0.600000000000003,0.0,0.0,0.000210604371613482,1.01228248437012,0.132374270326894,143.81295188268,16.08,11.8,1.67209507943583,0,-70.5857750281691,140.0,0.0,1.01332994234372,0.0,1
20180718_sample_4,0.99652363434681,75.1905739307403,0.918944700528495,0.997561778572255,0.144837368938887,-45.2046431601047,0.600000000000017,0.0,0.0,7.89972145781595e-05,1.02236761340703,0.102977495919438,220.151049923151,26.16,16.32,4.81577962997215,0,-64.7177029818296,60.0,36.5543790085614,1.12876500908486,0.34872,0
20180719_sample_1,1.25763520514464,78.1863257288932,0.830646667013756,0.991170706008618,0.162002134969343,-50.243504345417,0.640000000000001,0.0,0.0,9.39008282628463e-05,1.01857359282423,0.0924613663788785,121.403889230319,8.44,7.44,0.909537004965827,0,-68.9475790962576,160.0,0.0,1.1541709758347,0.0,1
20180719_sample_4,3.53691716956538,70.7276463508606,0.927903861432018,0.995785108424235,0.303906993072898,-39.2305366694927,0.640000000000001,0.0,0.0,0.000192818048225954,1.01033019405528,0.136872191890345,163.440716738502,34.96,21.84,2.21597034501755,0,-71.8710212662816,120.0,0.0,1.06718409781235,0.0,0
20180720_sample_2,1.48160607060719,89.548509567976,0.876130975394311,0.998804115279748,0.16902616116444,-58.6156956851482,1.43999999999999,0.0,0.0,0.162637152145643,7.63768115942029,1.62592952381449,125.574698120355,95.44,25.16,0.350844336155418,0,-63.0009057216346,20.0,0.0,1.05197479168573,0.0,0
20180720_sample_3,1.79010615030183,75.3446966409683,0.932103847053775,0.993261431596035,0.19492678568108,-33.9368917047977,0.639999999999987,0.0,0.0,0.000745770447289358,1.03038408243183,0.227519371851552,136.099247619923,23.48,11.2799999999999,0.788208399480126,0,-53.4690055996179,100.0,0.0,1.03585661589016,0.0,1
20180720_sample_5,3.51313732212045,68.7887798994779,0.925520495154924,0.987049431716047,0.256903873933072,-38.2231064140796,1.75999999999998,0.0,0.239017125837676,0.000573179941002949,1.05387239492733,0.169765695124479,202.236064697305,177.6,26.9199999999999,1.52935231073072,0,-68.3740137174725,100.0,0.0,1.06274653479213,0.0,0
20180725_sample_3,3.56832306064512,86.7078118026256,0.718620733051852,0.966440907191274,0.264746842146383,-35.9808802604675,2.51999999999999,0.0,0.441053261520047,0.00469387303089716,2.22414294098415,0.281667607379465,65.5564190049965,128.68,79.92,0.0,0,-68.4453079774975,260.0,0.0,1.00625564717836,0.0,0
20180725_sample_6,1.66360275945243,58.7184038013219,0.868114516166743,0.994080477935434,0.205070274284258,-22.3778169602155,0.560000000000004,0.0,0.0,9.34862387226055e-05,1.00564829746724,0.123369970580262,106.915880517235,534.4,103.44,1.12875782433876,0,-48.1373465180397,152.666666666666,0.0,1.09101138788178,0.0,0
20180725_sample_7,1.67345952682197,84.2991340905428,0.879845938126241,0.9337251385229,0.156368244420325,-30.8359768241643,2.15999999999999,0.0,0.0,0.00887096838229407,1.37941522441901,0.297925140061771,98.0846664415938,157.36,106.8,0.0,0,-63.8839988470077,160.0,0.0,1.03624845051799,0.0,0
20180725_sample_9,0.533963182608914,59.4662260264158,0.938093194804397,0.989869131264394,0.128600221104709,-25.6659444421529,1.80000000000002,0.0,0.0,0.00919811747902921,1.06750767062141,0.490097502557398,270.175587666531,178.64,48.92,2.06884476500103,0,-63.9851071953773,80.0,33.256943272352,1.10871017791681,0.3094,0
20180726_sample_3,2.83262024203417,72.7954991161823,0.925714009268541,0.996195633517449,0.274032600444701,-35.0442007184028,0.599999999999989,0.0,0.0,0.00013707728340949,1.01747262213446,0.140088139655983,171.25628326709,342.8,102.28,1.74853809577015,0,-61.2859906159341,93.0666666666666,0.0,1.05144709636956,0.0,0
20180726_sample_4,1.9680769508481,75.4301846027374,0.986696219497802,0.999266600126386,0.222753271518968,-46.8083396553993,0.519999999999992,0.0,0.0,3.00698133131896e-05,1.01169071069614,0.0770473091379997,165.75983607769,38.92,23.32,3.81390674196981,0,-69.4914722666144,80.0,13.5993793861568,1.14095694612335,0.13224,0
20180726_sample_5,1.65937450702649,65.4693786054849,0.885824793242693,0.99579495820415,0.201960197803699,-39.5336635410785,0.560000000000004,0.0,0.0,2.30257635136701e-05,1.04948027930342,0.0670116844289832,165.367981889595,37.76,8.28000000000001,2.84185084025878,0,-60.1540010929107,100.0,0.0,1.10639888782241,0.0,0
20180726_sample_6,1.53759626816473,69.5614274591207,0.955782911230948,0.998717221913207,0.191257506780331,-44.3666838109493,0.519999999999992,0.0,0.0,4.30470932334288e-05,1.01036380980025,0.084120827595746,158.924877472221,20.1599999999999,15.12,2.74127835297734,0,-70.486118710041,120.0,0.0,1.12233052046032,0.0,0
20180726_sample_7,1.50744467707746,67.1868845820427,0.95726249818852,0.998096699538602,0.178079569550055,-29.8232473433017,0.479999999999994,0.0,0.0,0.000138089496063555,1.01417109585887,0.162024296231407,117.77137396112,15.2,12.36,1.27867605630819,0,-58.0352998927235,220.0,0.0,1.08976508858627,0.0,0
20180817_sample_2,1.53923256299655,53.8932532072067,1.00861627886078,0.999178153239386,0.194749753561401,-30.0745107233524,0.519999999999964,0.0,0.0,3.89972537292616e-05,1.00397190196964,0.0865676493965218,109.845818127195,176.04,66.8,1.24318924173493,0,-68.2566784635186,182.631578947368,0.0,1.11276790241593,0.0,0
20180817_sample_3,1.68981823245472,42.7204389125108,0.935194166273115,0.998760501157308,0.207900137895501,-18.1537568569183,0.759999999999982,0.0,0.0,0.000162883221978811,0.999370819906761,0.153230696925751,133.725687574063,133.2,14.32,1.85684057712776,0,-55.6921536698937,200.0,0.0,1.09125840413396,0.0,0
20180817_sample_4,2.31329168472257,77.0476907491684,0.839046165477399,0.990571568573732,0.226250375373877,-41.3694977760314,0.640000000000001,0.0,0.0,0.000427811293851562,1.0362471602479,0.196598561897137,203.762948540349,8.55999999999999,6.55999999999999,2.71574793986938,0,-62.639421030879,114.423076923076,0.0,1.07454427540572,0.0,0
20180817_sample_5,2.68072839942682,72.5126229226589,0.965629927870207,0.997720656284,0.267631221183641,-32.8948535025119,0.559999999999991,0.0,0.0,0.000146768639561998,1.01959615046041,0.157396852877298,158.990265712142,17.4399999999999,12.92,1.54429125476595,0,-64.813124372065,140.0,0.0,1.05401867246422,0.0,0
20180817_sample_6,0.69459334045646,84.8256722092628,0.787048344452586,0.925599223522143,0.0947124849973753,-31.3053019344806,1.59999999999999,0.0,0.174163783160323,0.00699769415460564,2.08363083574908,0.313271244064741,156.770152742664,123.04,68.32,2.11684237409747,0,-68.6848257556557,140.0,0.0,1.07965845353635,0.0,0
20180817_sample_7,4.06060572636412,66.147768869996,0.928605819115025,0.994710962471886,0.325713807719385,-35.1328030228614,0.76000000000001,0.0,0.0,7.03032729239932e-05,1.01237790227017,0.0770882270483531,182.273539582888,76.44,20.56,1.12918040472035,0,-65.1143311649561,100.0,0.0,1.02100220319597,0.0,0
20180820_sample_1,0.322767890070003,71.0799302905798,0.936641965117395,0.993156810432645,0.077580792388756,-26.2755695730447,1.0,0.0,0.588516746411483,0.000902121834360028,1.03333195533935,0.215197945547741,288.773407371093,220.08,38.8799999999999,10.41101698476,0,-40.3900048792362,12.5,51.7136430290335,1.27157698354493,0.523,0
20180820_sample_2,2.40848524795825,92.2188051044941,0.680393450599709,0.998597054533032,0.18911518881923,-40.2293689548969,1.71999999999999,0.0,0.713846153846154,0.00921705679648957,3.09905762207888,0.415697131900192,112.908908101419,129.32,81.52,0.607902949015809,0,-75.7614536985755,140.0,0.0,1.07158530045841,0.0,0
20180820_sample_3,2.72027462922551,82.4761465191841,0.89666197185755,0.982212636253352,0.255831346444676,-40.8305339515209,1.0,4.87875193357467,0.0,0.00247494840318873,1.07891703124998,0.31630504961033,288.113894525915,202.8,58.04,10.4180175959881,0,-59.6498200379312,2.85714285714285,49.4014609165497,1.24585427371012,0.40512,0
20180820_sample_4,2.61301639088425,87.3005986213684,0.848651768107821,0.985716950448115,0.24261632431116,-43.6109714210033,1.12,0.0,0.0,0.00422662556477325,1.19635758331689,0.3796094014632,262.815908446908,66.72,45.52,7.11849307424785,0,-61.0343488112092,40.0,60.0687777438763,1.20585430114556,0.51376,0
20180820_sample_5,0.557824349340587,60.5508722364902,0.941770654006731,0.991634186079633,0.109040369934761,-33.5120223462581,1.0,0.0,0.0,0.00251122446347978,1.01892534633353,0.305435776396827,244.335147388279,515.28,157.72,1.43967606768301,0,-63.8087781354785,48.5714285714285,0.0,1.03788563108337,0.0,0
20180820_sample_6,2.99448114423891,90.7787978649139,0.696833500928758,0.944999803260894,0.213870988059816,-35.1782366633415,1.71999999999999,0.0,0.0,0.0554990125161847,23.7429577464789,0.865176315322528,94.8559755111733,90.72,63.24,0.149852180487314,0,-78.3864713862538,200.0,0.0,1.05803196146292,0.0,0
20180820_sample_7,2.20227555936386,51.1811450123786,0.929937787269792,0.993460046513536,0.261491431638396,-18.7901780009269,0.879999999999991,0.0,0.0,0.000172938906752411,1.02721640228025,0.114162061529369,148.728540014653,185.28,48.52,4.14138845591608,0,-42.5639568351209,72.6666666666666,37.6215232658386,1.26043642980747,0.51196,0
20180822_sample_1,3.57895830128299,67.519748583436,0.948953600696201,0.996735314556005,0.319756671320504,-29.9755800515413,0.599999999999989,0.0,0.0,0.000194713548590073,1.01265907803543,0.154478338045988,179.835101296504,170.8,22.1999999999999,2.39009989729942,0,-58.4628511197865,100.0,0.0,1.11936621293682,0.0,0
20180822_sample_2,0.36902168070009,72.4594220519065,0.881505670368126,0.991610855278954,0.0879065787621045,-39.0468053519725,0.68,0.0,0.0,0.000194806691823007,1.01969857399504,0.126025590847391,161.960523645083,21.2,15.36,2.17447321226626,0,-66.9072782650589,160.0,0.0,1.08950128751802,0.0,2
20180822_sample_3,0.960972507002024,41.9412897899746,0.95375668669966,0.99774205862268,0.151022417297229,-14.553821645677,0.719999999999998,0.0,0.0,0.000119308511688427,1.01622358255767,0.122703280288915,132.858969693382,224.36,21.76,0.686929054070574,0,-50.7559452429413,183.098591549295,0.0,1.07147638158044,0.0,0
20180822_sample_4,1.64284837719838,79.364325851202,0.891122296826376,0.99437945554568,0.179507417577232,-43.751023709774,0.68,0.0,0.0,0.000200820730014737,1.01753044701493,0.125970171255824,229.661069615256,13.84,9.4,2.1481553678474,0,-62.4847477324307,68.3720930232558,0.0,1.08040683922649,0.0,2
20180822_sample_6,1.41929263020081,71.7204287648201,0.918531701220891,0.995789589149769,0.169958576837362,-41.2301197648048,0.679999999999986,0.0,0.0,4.65053498412792e-05,1.01162451355458,0.067065405880608,210.389704069743,29.84,13.6,0.631115808788855,0,-59.2920481227338,60.0,0.0,1.02446842025941,0.0,2
20180822_sample_7,3.62707366976781,71.9432160258293,0.972391958217326,0.998821501518901,0.315756827081836,-35.9986424446105,0.599999999999989,0.0,0.0,0.000153770410380581,1.00665292832463,0.142012775763662,154.637826328476,312.4,39.5199999999999,1.57733510125235,0,-68.5150497734546,120.0,0.0,1.05899827710579,0.0,0
20180828_sample_2,0.387792327486831,67.9281372576952,0.940488566037656,0.996353131698341,0.0924739509560197,-29.890114441514,0.800000000000022,0.0,0.0,7.2665799443151e-05,1.01098577081799,0.0772662798662313,218.989760475854,159.52,21.84,1.44509575220863,0,-62.1981353297829,100.0,0.0,1.04711773163394,0.0,0
20180828_sample_3,1.06156796345334,69.3223904818296,0.922309040803184,0.994308522588118,0.151014157470393,-38.8013608753681,0.520000000000006,0.0,0.0,8.57392766969544e-05,1.01908227457281,0.102240966885929,112.356085889041,12.92,9.48,0.548354535329082,0,-64.4107367590069,220.0,0.0,1.0478765407514,0.0,0
20180828_sample_4,2.31764286796074,87.921854108572,0.622297162984017,0.948583303637001,0.192715319558792,-34.188937395811,2.32000000000001,0.0,0.616497054097482,0.0131948742605763,2.64498665184649,0.401545700371487,88.3968814526285,92.04,66.36,0.180064245101362,0,-69.2257327035069,220.0,0.0,1.01299907912246,0.0,0
20180828_sample_5,1.31197867413949,61.2096767872571,0.977396949230698,0.99845440991471,0.187341602991746,-34.7906574606895,0.519999999999992,0.0,0.0,2.72964909224891e-05,1.01760081293643,0.0755948404171033,130.52550939843,29.92,16.8,1.46579554994389,0,-60.7538664758205,100.0,0.0,1.07235028118877,0.0,0
20180828_sample_6,2.95016394526678,70.3265219926834,0.951519358864381,0.995679770593845,0.275915064708279,-37.532530725002204,0.719999999999998,0.0,0.0,0.000195390139335475,1.02060929386414,0.140118712349887,215.084507515033,133.24,17.4,2.05866609510937,0,-60.3791464909911,60.0,0.0,1.05540517475912,0.0,0
20180828_sample_8,1.93817267575015,95.9230549633503,0.836995454365304,0.942836657637461,0.17453983296648,-35.4257933795452,2.48000000000001,0.0,0.433104177683765,0.0161554550377598,2.51340740057778,0.441428004319288,91.3788914084434,103.04,68.24,0.00905795133829201,0,-64.9542320996522,160.0,0.0,1.00316172651417,0.0,0
20180829_sample_1,0.703451511546128,79.6030052006244,0.922402074197337,0.985999488470017,0.111696968093524,-33.4199368953704,0.840000000000007,3.34825366735458,0.419240359668597,0.00223570742418004,1.06952956946303,0.283790434929534,200.553499725957,42.64,27.84,9.36929300752329,0,-52.6720653884112,60.0,32.9824430799484,1.37990167906717,0.35292,0
20180829_sample_2,3.59878050276386,91.3916230201721,0.833346921354338,0.959702635087404,0.272315470826186,-39.4634418189525,1.15999999999999,4.0748119354248,0.0,0.00686206582325019,1.15160710924994,0.369161107851003,282.19843684261,73.16,35.92,13.8575316541793,4,-50.2165550157427,20.0,54.0835134743155,1.56910006152497,0.5024,0
20180829_sample_3,0.767658298035317,78.9340604096651,0.950595301775498,0.989717240424955,0.121249063521622,-23.0744462460279,0.840000000000007,0.0,0.0,0.00197650897226753,1.04772027664665,0.283915538720117,240.503863686074,211.76,57.16,7.42144579325923,0,-45.1609291434288,30.0,48.8607543572783,1.39157733318152,0.5054,0
20180829_sample_4,2.20089078139613,90.9189060330391,0.861239778118429,0.97904342987734,0.215082856884015,-42.9269708693027,1.08000000000002,4.08833473920822,0.0,0.00254304112554112,1.07513329003945,0.278219119428223,362.6754726709,37.4,19.68,12.3340395510395,3,-51.6019384078681,20.0,61.7952796727417,1.25489237900956,0.4784,0
20180829_sample_5,0.366893374699437,80.324063077569,0.940170560225962,0.990389675630248,0.0794327989766949,-29.978284612298,0.720000000000026,0.0,0.0,0.00123917142857142,1.07844524909067,0.259688083813323,153.216018875439,43.68,26.9199999999999,13.2619122889194,2,-48.8491856962442,60.0,39.2844622209665,1.31273620482755,0.48664,0
20180829_sample_6,1.88302335152054,80.9086710214614,0.864031626839727,0.96041508797708,0.194338791455615,-41.6613146662712,0.959999999999988,0.0,0.0,0.00229832995300147,1.10446857094384,0.279377036271882,196.940869460148,97.76,28.16,5.46187281598088,0,-58.8170598357915,40.0,51.597207821608,1.22440384488314,0.51728,0
20180829_sample_7,0.879250578520107,76.0812200605869,0.822091458935803,0.971601453650616,0.131183237879789,-33.9272953569889,0.920000000000004,4.08179312944412,0.237084870848708,0.00905488638981044,1.19925478125969,0.514162059928168,305.458029491206,49.44,20.0,7.90430021778713,1,-51.7105892956256,60.0,54.7908427231012,1.14058868527483,0.49068,0
20180829_sample_8,1.70642759694164,87.7592973411083,0.766195657615028,0.948048087058033,0.160186535598814,-28.0280262231826,1.88000000000004,0.0,0.749793325800338,0.0123846318287377,2.72534641973584,0.392239491510169,69.5682687525238,214.48,105.88,0.202538545934892,0,-63.7578127235174,180.0,0.0,1.01919024834156,0.0,0
20180830_sample_1,0.292693633853636,70.6388987600803,0.922598771700119,0.996027419664385,0.074269664612229,-27.6205539703369,0.68,0.0,0.0,0.000141098551011789,1.01486512922266,0.111504599430329,179.025812769929,16.68,10.36,0.583803672553557,0,-49.0759192459285,100.0,0.0,1.04044847421372,0.0,0
20180830_sample_2,2.5722219267794,77.5396041572094,0.894544483613781,0.995154598087269,0.240770563825781,-36.2476259469985,0.68,0.0,0.0,7.1335651088677e-05,1.00866389662544,0.0845817560279143,214.803376271078,17.96,11.9599999999999,0.696182687941487,0,-60.1090575493872,100.0,0.0,1.02582542656955,0.0,0
20180830_sample_5,1.62081863200091,65.1525165885686,0.976059640455931,0.998956989473167,0.194904401265298,-27.7624409645795,0.560000000000004,0.0,0.0,3.37211184591287e-05,1.00346603587578,0.0718339941886492,174.815235998481,81.16,43.68,1.29615108534657,0,-61.8351108603179,120.0,0.0,1.05227765524133,0.0,0
20180830_sample_6,1.54707712234977,81.0135379433631,0.916169050929513,0.995463335415724,0.178879915538831,-40.8458560705184,0.640000000000001,0.0,0.0,9.5843176447226e-05,1.0185831549661,0.100245563166996,186.149949976553,12.84,9.12,0.769494336153883,0,-60.5272215291857,100.0,0.0,1.05873094364591,0.0,0
20180904_sample_1,1.74874370869613,75.513444840908,0.909866002656279,0.995441067695172,0.191207948789348,-35.6138087809085,0.640000000000001,0.0,0.0,0.000320910904222409,1.01845517010009,0.170139930441955,242.394446847339,24.12,16.24,1.76369454073935,0,-65.1995584085583,80.0,0.0,1.07439962799985,0.0,0
20180904_sample_2,3.51195826158276,68.7224753201007,0.932194901162669,0.994214186461786,0.333009803866291,-44.7284951806068,0.719999999999998,0.0,0.0,0.000186059875426964,1.01935935893231,0.129702635080178,89.0200578492312,133.36,17.08,0.842863038519311,0,-70.2804165303707,180.0,0.0,1.04404275909293,0.0,0
20180904_sample_3,2.66607739501003,73.3545124530792,0.925009152358004,0.997200597071771,0.273973389397502,-33.8275432586669,0.600000000000003,0.0,0.0,0.000187519987237711,1.01217108070168,0.169327544691769,173.204634098956,14.16,9.64000000000001,1.94291248791184,0,-58.199564781785,100.0,0.0,1.02594650340895,0.0,0
20180904_sample_4,1.71144238030264,71.1317583918571,0.942519723174695,0.997663860323792,0.212857821298145,-45.7743406295776,0.560000000000004,0.0,0.0,0.000136817500506381,1.01917093603056,0.144168338759611,173.274157124261,383.28,13.44,2.1252766240705,0,-65.8451662451028,36.595744680851,0.0,1.07877804305842,0.0,3
20180904_sample_5,2.09716988643924,62.3817276209592,0.949111473128128,0.997046984459183,0.235653484572992,-28.65488268435,0.560000000000004,0.0,0.0,4.34996434686443e-05,1.01156115357636,0.0826933733924989,139.050064173837,126.44,28.64,1.09542113050488,0,-61.2780615545809,140.0,0.0,1.03219859279022,0.0,0
20180904_sample_6,0.406212650693046,73.6785270273685,0.903043086366721,0.996061330038678,0.0866002129214042,-46.3697761297225,0.600000000000003,0.0,0.0,3.75169809330845e-05,1.01792370513973,0.0643674168277631,215.97689649711,9.48,2.96,2.17677722080775,0,-57.5142838582396,39.3548387096774,0.0,1.0859294704141,0.0,0
20180904_sample_7,1.30553107251272,46.6624833643436,0.954293218411498,0.997715212834379,0.185004481684491,-29.8540275543928,0.76000000000001,0.0,0.0,0.000181053116027447,1.01357863366952,0.166803117849924,147.993179945896,65.08,20.76,0.841910260308289,0,-56.6186461217701,120.0,0.0,1.06059158013451,0.0,0
20180904_sample_9,3.1212200537929,68.8647385686636,0.972122788576187,0.997666339277343,0.293033926152094,-30.1252696663141,0.560000000000004,0.0,0.0,0.000134648783338293,1.01233322214035,0.149257463224192,143.314006647715,463.72,82.84,2.23878806630239,0,-61.852232299745,91.6049382716049,0.0,1.05729536055663,0.0,0
20180905_sample_1,2.50065640297709,74.7741386294365,0.882136668861606,0.968235143594877,0.233534273131127,-41.2225797772407,1.0,0.0,0.485597047341817,0.00589229885057471,1.09811215886633,0.375631615291474,192.978839389979,342.12,80.64,7.62013662450947,0,-66.5179200276732,49.2307692307692,52.0260924708838,1.23555064464669,0.49484,0
20180905_sample_2,0.798646295283459,81.5819129347801,0.948410858377219,0.988044015886164,0.120465888849025,-41.1107316613197,0.960000000000016,3.08403000235557,0.0,0.00192145648921765,1.03923135147946,0.274095508357266,270.730246903995,77.44,40.36,7.52312311808342,0,-60.2785462282598,40.0,63.3734540545946,1.34397229846578,0.54316,0
20180910_sample_2,3.38468082126753,86.2366966903209,0.893621690485783,0.977172022343488,0.258448430020639,-49.2027923464775,1.12,0.0,0.0,0.000934676906184059,1.03483727455087,0.184611743249726,306.995294181009,94.44,64.2,1.95130382244127,0,-70.4310035541653,40.0,0.0,1.04418582023342,0.0,0
20180910_sample_3,0.727226310287123,75.7827721536159,0.939443488732042,0.983833639124165,0.119585653067056,-42.8363159298896,1.15999999999999,0.0,0.0,0.00231753663171229,1.12707544282099,0.28557260866285,179.116929235557,49.44,30.84,10.9892277873391,1,-60.8911491401493,60.0,40.8862036563454,1.38092206465715,0.41668,0
20180911_sample_1,1.94979538512791,79.0555253624916,0.900369885315741,0.965969974348151,0.231334688513257,-24.242166429758,1.59999999999999,0.0,0.330195023537323,0.00609310919318133,1.54723111505622,0.40031061519703,404.460382831593,142.28,33.2,2.65207012270845,0,-39.8718601554632,7.27272727272728,58.0545642393831,1.12886277206294,0.50676,0
20180911_sample_2,1.18112804284682,88.5107293725013,0.931255352160431,0.985002254200555,0.149749065441457,-39.4371747970581,1.04000000000001,0.0,0.0,0.000484318001135717,1.06447057094404,0.157328311733886,270.22905601561,134.48,64.68,6.04426205442584,0,-65.4904997482895,48.5714285714285,57.660928608626,1.13179072019974,0.515039999999999,0
20180911_sample_3,1.35273237592056,73.927953839302,0.927728691424143,0.989310054627629,0.17543515891734,-38.1923019886016,1.0,4.30307537317276,0.0,0.00209910860973395,1.05638314812715,0.302670985813798,282.717982921749,61.32,39.0,10.7148394440071,0,-57.8709960125386,40.0,59.641363735944,1.283645282331,0.50112,0
20180911_sample_5,0.743226400455055,67.902959883213,0.961238447220146,0.99645661795539,0.11883526792281,-26.6953483223915,0.759999999999982,3.61385941505432,0.0,0.00109771719251871,1.01908189221756,0.240625054412175,285.440228193998,235.8,44.92,7.47561272617482,0,-57.1456480801105,41.1764705882353,57.6918044121559,1.15525073454705,0.52968,0
20180911_sample_6,2.06447080297713,93.3787524700164,0.940637726365816,0.988090333795286,0.189996378036597,-44.0580770373344,1.0,0.0,0.0,0.00131398482626593,1.05084323915372,0.255212177962394,274.80004564921,58.08,22.8,9.93590947880543,3,-53.9364008419215,20.0,58.4325615558024,1.47853811184439,0.5424,0
